,status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
2671,no,0,parents,48,21,single,yes_rec,fixed,35,140.0,0.0,0.0,1350,1566
2672,no,11,owner,30,27,married,no_rec,fixed,45,70.0,3500.0,0.0,1200,1531
2673,yes,1,parents,36,26,single,yes_rec,partime,35,335.0,0.0,0.0,600,700
2674,no,10,owner,54,47,married,no_rec,fixed,60,105.0,3000.0,0.0,850,911
2675,no,0,owner,42,65,married,no_rec,others,45,77.0,4000.0,2000.0,750,1194
2676,no,25,owner,60,63,married,yes_rec,freelance,60,60.0,47500.0,3360.0,1000,1162
2677,yes,0,rent,48,54,married,no_rec,freelance,135,0.0,0.0,0.0,2000,2476
2678,no,10,owner,24,45,separated,no_rec,fixed,35,77.0,14000.0,0.0,200,300
2679,no,3,owner,60,32,married,no_rec,fixed,45,90.0,6000.0,0.0,1500,2502
2680,no,4,owner,60,27,married,no_rec,freelance,60,225.0,14500.0,1200.0,700,2273
2681,no,20,owner,60,40,married,no_rec,fixed,45,240.0,8000.0,0.0,900,950
2682,no,16,rent,48,32,single,yes_rec,fixed,47,120.0,0.0,0.0,800,1224
2683,no,6,owner,30,45,married,no_rec,fixed,90,125.0,3000.0,0.0,1050,1559
2684,yes,2,priv,60,28,married,no_rec,fixed,35,165.0,3000.0,0.0,500,1650
2685,no,10,rent,30,48,married,no_rec,fixed,74,139.0,5000.0,0.0,300,420
2686,no,20,owner,48,58,married,no_rec,freelance,60,380.0,35000.0,0.0,1100,1150
2687,yes,1,parents,30,23,single,no_rec,freelance,35,60.0,0.0,0.0,800,1452
2688,no,10,owner,48,28,married,yes_rec,partime,60,120.0,2500.0,1500.0,600,875
2689,no,0,owner,48,66,married,no_rec,others,35,45.0,5500.0,0.0,1250,1267
2690,yes,1,rent,48,58,married,no_rec,freelance,108,180.0,12000.0,8000.0,1000,1668
2691,yes,4,parents,36,27,separated,yes_rec,fixed,35,110.0,0.0,0.0,300,550
2692,yes,0,other,48,26,married,no_rec,others,45,0.0,3500.0,0.0,1400,1463
2693,yes,1,parents,48,23,single,no_rec,fixed,35,165.0,0.0,0.0,1300,1440
2694,no,26,rent,60,50,married,no_rec,fixed,85,250.0,0.0,0.0,1000,1297
2695,no,6,rent,36,33,married,no_rec,fixed,108,183.0,0.0,0.0,950,1705
2696,no,3,owner,60,30,separated,no_rec,fixed,60,157.0,15000.0,0.0,1000,2010
2697,no,10,owner,36,34,married,no_rec,fixed,90,159.0,3000.0,250.0,300,500
2698,yes,3,rent,60,34,married,no_rec,freelance,45,0.0,0.0,0.0,1000,1625
2699,no,13,rent,60,34,married,no_rec,fixed,65,199.0,0.0,0.0,1550,2100
2700,yes,0,rent,60,25,married,yes_rec,fixed,69,235.0,0.0,0.0,1400,1650
2701,no,8,rent,48,33,married,no_rec,fixed,73,125.0,0.0,0.0,944,1054
2702,no,10,owner,60,39,married,yes_rec,fixed,90,195.0,12000.0,0.0,1500,2659
2703,no,10,owner,60,37,married,yes_rec,freelance,60,107.0,20000.0,600.0,1000,1175
2704,no,1,owner,60,28,married,yes_rec,fixed,35,72.0,6000.0,0.0,1150,2100
2705,no,4,owner,36,42,married,yes_rec,freelance,75,400.0,12000.0,0.0,1500,1900
2706,no,2,parents,36,21,single,no_rec,partime,35,105.0,0.0,0.0,300,495
2707,no,17,owner,60,35,married,no_rec,fixed,60,125.0,4000.0,0.0,1080,1428
2708,no,20,owner,48,55,married,no_rec,fixed,45,185.0,5000.0,0.0,1000,1383
2709,no,3,rent,36,45,married,no_rec,freelance,61,155.0,10000.0,0.0,1000,1500
2710,no,1,rent,36,37,married,no_rec,freelance,90,0.0,0.0,0.0,850,998
2711,no,0,parents,42,21,single,no_rec,fixed,35,75.0,0.0,0.0,900,1141
2712,no,10,rent,60,49,married,no_rec,fixed,54,93.0,0.0,0.0,450,1298
2713,yes,10,priv,48,37,married,no_rec,fixed,60,150.0,1000.0,0.0,1200,1350
2714,yes,3,owner,60,39,married,no_rec,fixed,90,150.0,5000.0,0.0,850,996
2715,no,25,owner,60,51,married,no_rec,fixed,60,222.0,7000.0,0.0,1300,1400
2716,no,19,rent,60,41,married,no_rec,fixed,88,125.0,0.0,0.0,1450,1564
2717,yes,0,owner,24,37,married,no_rec,partime,60,90.0,3500.0,0.0,500,963
2718,yes,2,owner,60,30,married,yes_rec,freelance,45,0.0,5000.0,700.0,1000,2200
2719,yes,2,parents,48,27,separated,no_rec,partime,35,125.0,0.0,0.0,870,1480
2720,yes,0,owner,60,44,married,no_rec,others,60,0.0,25000.0,0.0,850,972
2721,yes,0,rent,48,21,single,no_rec,partime,50,148.0,0.0,0.0,1500,1575
2722,no,2,parents,6,31,single,no_rec,fixed,35,70.0,0.0,0.0,850,1403
2723,no,12,owner,60,28,married,yes_rec,fixed,75,110.0,3500.0,1394.0,900,1082
2724,yes,1,owner,60,45,married,no_rec,partime,105,112.0,2000.0,500.0,600,1332
2725,no,31,owner,48,56,married,no_rec,fixed,35,144.0,3000.0,0.0,850,928
2726,no,5,parents,36,21,single,no_rec,fixed,35,150.0,0.0,0.0,1000,1313
2727,no,9,owner,48,49,married,no_rec,fixed,60,149.0,12000.0,0.0,700,1975
2728,no,17,rent,60,52,married,no_rec,fixed,65,200.0,0.0,0.0,1400,1407
2729,no,2,rent,48,33,single,no_rec,partime,41,57.0,0.0,0.0,1230,1515
2730,yes,0,rent,48,46,married,no_rec,partime,72,116.0,0.0,0.0,860,965
2731,no,0,owner,36,37,married,no_rec,freelance,60,0.0,15000.0,0.0,400,750
2732,no,3,rent,60,25,married,no_rec,fixed,60,150.0,0.0,0.0,700,1030
2733,no,5,rent,36,33,married,no_rec,partime,52,73.0,0.0,0.0,400,750
2734,no,15,owner,36,43,married,no_rec,fixed,75,251.0,4000.0,0.0,1800,2557
2735,no,10,owner,12,56,widow,no_rec,others,35,214.0,53500.0,0.0,1150,1300
2736,no,8,owner,60,28,married,no_rec,fixed,75,180.0,4000.0,0.0,1300,1730
2737,yes,1,owner,60,42,married,yes_rec,fixed,105,198.0,3500.0,250.0,1000,1245
2738,no,7,rent,60,33,married,no_rec,fixed,84,240.0,0.0,0.0,1000,1928
2739,yes,1,owner,60,43,married,no_rec,partime,75,147.0,6000.0,2000.0,750,1256
2740,no,5,owner,36,66,married,no_rec,others,35,178.0,15000.0,0.0,330,837
2741,yes,0,rent,60,25,single,no_rec,partime,40,50.0,0.0,0.0,1040,1048
2742,no,25,owner,60,50,married,yes_rec,freelance,75,314.0,10000.0,0.0,1350,1417
2743,yes,0,owner,36,32,married,no_rec,others,75,74.0,4000.0,0.0,500,1104
2744,no,6,owner,36,38,married,no_rec,freelance,90,130.0,7000.0,300.0,800,960
2745,no,20,rent,48,46,married,no_rec,fixed,98,230.0,0.0,0.0,650,900
2746,no,3,owner,48,48,married,no_rec,freelance,45,100.0,4000.0,0.0,1600,2600
2747,no,4,owner,12,25,married,no_rec,fixed,45,65.0,2000.0,0.0,350,1571
2748,no,28,parents,24,44,married,no_rec,freelance,90,180.0,0.0,0.0,450,1472
2749,no,2,priv,60,21,single,no_rec,freelance,35,170.0,4000.0,0.0,1000,1522
2750,no,15,other,60,50,married,no_rec,fixed,35,92.0,6000.0,0.0,900,982
2751,no,10,owner,60,43,married,no_rec,fixed,75,188.0,5000.0,0.0,1000,1264
2752,no,3,owner,24,29,married,no_rec,fixed,45,254.0,6000.0,800.0,500,1900
2753,no,5,priv,60,23,single,no_rec,fixed,35,181.0,2000.0,0.0,1400,1643
2754,no,10,owner,60,33,single,no_rec,fixed,45,219.0,4000.0,0.0,950,1104
2755,yes,13,other,48,37,married,no_rec,fixed,60,98.0,0.0,0.0,950,1365
2756,yes,17,priv,60,48,married,yes_rec,freelance,60,69.0,7000.0,0.0,1400,1813
2757,yes,2,owner,60,29,married,yes_rec,fixed,60,80.0,4000.0,0.0,1000,1248
2758,no,27,owner,12,45,married,no_rec,fixed,60,142.0,5000.0,0.0,400,985
2759,no,17,owner,48,42,married,no_rec,fixed,90,450.0,8000.0,1800.0,1000,3313
2760,no,0,parents,36,25,single,no_rec,fixed,35,440.0,0.0,0.0,550,1546
2761,no,10,owner,24,47,married,no_rec,freelance,135,150.0,4500.0,0.0,350,1097
2762,no,20,owner,12,49,married,no_rec,fixed,90,110.0,15000.0,0.0,125,325
2763,yes,9,parents,60,31,single,yes_rec,fixed,35,92.0,0.0,0.0,1000,1161
2764,no,2,rent,60,40,married,no_rec,fixed,60,145.0,500.0,0.0,1550,1621
2765,no,13,parents,48,31,married,no_rec,fixed,75,80.0,0.0,0.0,1000,1575
2766,no,8,owner,60,42,single,no_rec,fixed,35,96.0,2500.0,0.0,1500,1520
2767,no,20,rent,60,44,married,no_rec,fixed,91,162.0,3000.0,0.0,1500,1519
2768,yes,0,other,60,25,married,no_rec,partime,60,60.0,0.0,0.0,1300,1380
2769,no,4,owner,60,32,married,no_rec,freelance,60,0.0,6000.0,0.0,1100,1296
2770,no,20,owner,60,51,married,no_rec,fixed,45,107.0,2000.0,0.0,1000,1536
2771,no,0,owner,36,65,married,no_rec,others,45,75.0,5000.0,0.0,400,935
2772,no,1,parents,60,27,single,no_rec,fixed,35,180.0,0.0,0.0,1000,1067
2773,yes,0,rent,60,38,married,yes_rec,partime,75,0.0,0.0,0.0,1000,1235
2774,no,4,owner,48,36,married,no_rec,fixed,75,210.0,4000.0,0.0,1800,2628
2775,yes,1,rent,60,24,married,no_rec,fixed,52,70.0,0.0,0.0,1200,1360
2776,no,0,parents,48,26,single,no_rec,fixed,35,75.0,0.0,0.0,850,1400
2777,no,8,rent,60,56,married,no_rec,fixed,62,266.0,5000.0,0.0,1000,1149
2778,yes,16,owner,60,42,married,no_rec,fixed,75,81.0,3500.0,0.0,870,873
2779,no,32,rent,36,52,married,no_rec,fixed,63,180.0,0.0,0.0,1100,1489
2780,no,25,owner,48,48,married,yes_rec,fixed,35,202.0,4000.0,0.0,800,1800
2781,no,26,owner,36,44,married,no_rec,fixed,75,108.0,6000.0,0.0,1606,2605
2782,no,10,owner,36,43,married,no_rec,freelance,75,292.0,8000.0,0.0,1800,2240
2783,no,3,owner,60,43,married,no_rec,freelance,45,174.0,9000.0,1692.0,1900,2374
2784,yes,1,rent,60,22,single,no_rec,fixed,46,113.0,0.0,0.0,1600,1989
2785,no,2,rent,60,36,married,no_rec,fixed,58,129.0,0.0,0.0,1125,1575
2786,yes,0,rent,60,48,separated,yes_rec,freelance,35,0.0,25300.0,15500.0,1200,1257
2787,no,4,other,36,27,single,no_rec,freelance,35,41.0,0.0,0.0,200,795
2788,no,4,owner,60,64,single,no_rec,others,35,150.0,9000.0,0.0,984,1054
2789,no,15,parents,60,51,married,yes_rec,fixed,60,100.0,0.0,0.0,300,1742
2790,no,4,owner,36,26,married,no_rec,fixed,35,100.0,6500.0,3900.0,500,500
2791,no,4,parents,24,23,single,no_rec,fixed,35,78.0,3000.0,0.0,500,1346
2792,yes,0,rent,60,33,married,no_rec,freelance,85,100.0,0.0,0.0,1150,1760
2793,yes,3,rent,60,31,married,no_rec,fixed,101,110.0,0.0,0.0,1150,1152
2794,no,10,rent,48,26,single,no_rec,fixed,52,169.0,2000.0,0.0,1000,1242
2795,no,5,parents,60,45,married,yes_rec,fixed,35,176.0,0.0,0.0,1000,1388
2796,yes,1,parents,60,24,single,no_rec,fixed,35,70.0,0.0,0.0,1750,1750
2797,no,11,rent,24,27,married,no_rec,partime,72,120.0,0.0,0.0,900,1395
2798,no,9,rent,60,43,married,no_rec,fixed,88,280.0,0.0,0.0,850,863
2799,no,9,owner,18,52,married,no_rec,fixed,60,154.0,5500.0,0.0,500,1531
2800,no,1,owner,60,25,married,no_rec,freelance,60,150.0,10000.0,2000.0,1000,1260
2801,yes,0,owner,36,42,married,no_rec,freelance,60,0.0,5000.0,0.0,1350,1850
2802,no,15,owner,36,42,single,no_rec,fixed,35,90.0,5000.0,3000.0,1000,1243
2803,no,25,owner,36,54,married,yes_rec,freelance,45,285.0,7000.0,0.0,900,1383
2804,yes,19,owner,60,37,single,yes_rec,fixed,35,115.0,10000.0,6000.0,1500,1758
2805,no,7,parents,60,25,single,no_rec,fixed,35,58.0,28000.0,0.0,1100,1338
2806,no,8,priv,36,39,married,no_rec,fixed,60,135.0,4000.0,1500.0,1300,1504
2807,no,32,owner,60,53,married,no_rec,fixed,60,157.0,5000.0,0.0,2000,2014
2808,no,15,owner,48,32,married,no_rec,fixed,60,140.0,3500.0,0.0,795,1458
2809,no,1,owner,60,28,married,yes_rec,fixed,60,150.0,3500.0,270.0,1000,1119
2810,no,10,owner,60,50,married,no_rec,fixed,75,209.0,13500.0,0.0,1450,1786
2811,yes,1,rent,60,31,divorced,yes_rec,partime,39,42.0,0.0,0.0,1200,1265
2812,yes,6,rent,60,47,married,yes_rec,freelance,45,0.0,3000.0,0.0,1000,1000
2813,no,25,rent,24,45,separated,no_rec,freelance,53,183.0,93000.0,0.0,1900,3088
2814,no,4,rent,48,39,married,no_rec,fixed,91,157.0,0.0,0.0,1300,1501
2815,no,7,owner,36,24,married,no_rec,fixed,60,112.0,3500.0,0.0,1100,1460
2816,no,13,rent,60,41,single,no_rec,fixed,45,95.0,0.0,0.0,940,1379
2817,yes,3,owner,48,38,married,yes_rec,fixed,45,125.0,5000.0,0.0,1285,1311
2818,no,0,owner,36,42,married,no_rec,fixed,105,75.0,10000.0,0.0,400,725
2819,no,3,rent,36,27,married,no_rec,fixed,68,80.0,0.0,0.0,325,400
2820,no,10,rent,60,28,single,no_rec,fixed,47,120.0,0.0,0.0,600,1054
2821,no,0,other,36,31,married,no_rec,fixed,75,144.0,0.0,0.0,450,500
2822,no,12,owner,60,39,single,yes_rec,fixed,35,125.0,4000.0,0.0,1000,1516
2823,yes,0,owner,36,34,married,no_rec,partime,75,80.0,4500.0,300.0,600,1339
2824,yes,2,rent,60,41,married,no_rec,freelance,44,90.0,0.0,0.0,1800,2213
2825,no,3,rent,36,20,single,no_rec,partime,58,225.0,0.0,0.0,1500,2050
2826,no,3,parents,60,23,single,no_rec,freelance,35,110.0,8000.0,2000.0,1550,1750
2827,no,12,owner,48,35,married,no_rec,fixed,60,90.0,4500.0,0.0,900,1097
2828,no,0,parents,60,19,single,no_rec,others,75,200.0,3000.0,0.0,1800,2091
2829,no,11,owner,60,34,single,no_rec,fixed,35,103.0,4500.0,2000.0,1200,1410
2830,no,8,rent,36,61,single,no_rec,fixed,42,72.0,0.0,0.0,325,450
2831,no,0,parents,24,21,single,no_rec,fixed,35,160.0,0.0,0.0,900,1681
2832,no,5,other,36,54,married,no_rec,fixed,45,300.0,0.0,0.0,800,1180
2833,yes,0,other,60,34,married,yes_rec,fixed,60,0.0,0.0,0.0,1700,2329
2834,no,14,other,60,41,married,yes_rec,fixed,75,131.0,0.0,0.0,1200,1200
2835,no,8,rent,36,51,married,yes_rec,freelance,60,0.0,0.0,0.0,400,600
2836,no,5,owner,24,38,married,no_rec,freelance,60,182.0,5000.0,0.0,1250,2724
2837,no,2,parents,60,48,married,yes_rec,fixed,45,106.0,1500.0,0.0,1000,1253
2838,no,5,rent,48,34,divorced,no_rec,freelance,57,120.0,9000.0,0.0,950,1290
2839,yes,0,owner,48,28,married,no_rec,partime,60,155.0,4500.0,1641.0,800,1376
2840,no,12,other,60,48,married,no_rec,partime,35,108.0,0.0,0.0,1200,1579
2841,no,10,owner,60,30,married,yes_rec,fixed,60,242.0,7500.0,0.0,1550,1904
2842,no,6,priv,48,35,married,no_rec,fixed,45,125.0,3500.0,1125.0,700,1226
2843,no,1,parents,48,40,married,no_rec,fixed,75,121.0,0.0,0.0,1320,1600
2844,no,1,owner,60,49,widow,no_rec,freelance,35,233.0,15900.0,4500.0,2100,2104
2845,no,5,rent,48,26,separated,no_rec,fixed,53,178.0,0.0,0.0,1200,2279
2846,no,20,owner,30,55,married,no_rec,freelance,75,0.0,25000.0,0.0,1100,1930
2847,no,30,owner,36,56,married,no_rec,fixed,60,150.0,2000.0,0.0,400,450
2848,no,6,rent,60,23,married,no_rec,fixed,48,134.0,0.0,0.0,1000,1064
2849,yes,2,parents,60,34,single,yes_rec,partime,35,103.0,0.0,0.0,1250,1293
2850,no,12,owner,60,39,married,no_rec,fixed,45,167.0,6000.0,0.0,1435,1875
2851,no,6,rent,60,31,single,no_rec,fixed,43,82.0,0.0,0.0,800,946
2852,no,5,parents,48,53,married,no_rec,fixed,60,50.0,0.0,0.0,650,869
2853,no,14,owner,12,37,married,no_rec,freelance,90,500.0,4000.0,0.0,500,1338
2854,no,25,owner,60,62,married,no_rec,freelance,60,428.0,22000.0,0.0,1900,1994
2855,no,9,parents,36,28,single,no_rec,fixed,35,65.0,0.0,0.0,600,1446
2856,no,6,owner,60,28,married,no_rec,freelance,60,125.0,0.0,0.0,800,1700
2857,yes,4,rent,48,29,married,yes_rec,fixed,42,73.0,0.0,0.0,579,1097
2858,no,16,parents,60,31,married,no_rec,fixed,45,160.0,0.0,0.0,1400,1850
2859,yes,15,rent,24,47,married,yes_rec,freelance,79,41.0,7000.0,0.0,1200,2257
2860,no,4,owner,60,24,married,no_rec,freelance,60,250.0,9000.0,3400.0,1250,1300
2861,no,0,owner,48,22,single,no_rec,fixed,35,152.0,4000.0,0.0,1210,1325
2862,no,15,owner,48,30,married,no_rec,freelance,75,100.0,27000.0,5000.0,900,900
2863,yes,0,owner,60,41,married,no_rec,partime,45,40.0,4500.0,80.0,800,825
2864,no,10,owner,36,50,married,no_rec,freelance,75,0.0,7500.0,0.0,1000,1230
2865,no,13,owner,48,54,married,yes_rec,fixed,45,90.0,2500.0,0.0,1000,1198
2866,yes,3,owner,60,53,married,no_rec,fixed,45,98.0,3500.0,0.0,1350,1453
2867,yes,1,rent,36,37,married,no_rec,partime,75,145.0,0.0,0.0,1100,1871
2868,no,3,parents,60,25,single,no_rec,fixed,35,130.0,6000.0,0.0,625,1083
2869,no,14,priv,60,36,married,no_rec,fixed,60,120.0,4000.0,1500.0,1500,1540
2870,no,6,owner,60,28,married,no_rec,fixed,60,102.0,5000.0,0.0,700,1355
2871,yes,5,priv,72,29,married,no_rec,fixed,45,92.0,1500.0,850.0,1450,1516
2872,no,8,owner,36,53,married,no_rec,fixed,45,254.0,6000.0,0.0,350,575
2873,no,12,owner,48,46,married,no_rec,fixed,60,130.0,6000.0,0.0,1480,1883
2874,no,13,parents,36,34,single,no_rec,fixed,35,90.0,0.0,0.0,500,1014
2875,no,14,parents,60,31,married,no_rec,fixed,35,100.0,0.0,0.0,1500,1500
2876,no,3,rent,48,35,separated,no_rec,fixed,59,240.0,0.0,0.0,1300,1627
2877,yes,6,owner,36,32,married,yes_rec,freelance,60,149.0,8000.0,3000.0,950,950
2878,yes,16,parents,60,35,separated,no_rec,fixed,35,105.0,0.0,0.0,800,1084
2879,yes,0,owner,60,34,married,yes_rec,others,45,95.0,10000.0,360.0,1350,1766
2880,yes,5,rent,60,37,married,no_rec,fixed,77,318.0,5000.0,0.0,1750,2953
2881,no,20,owner,36,47,married,no_rec,fixed,75,203.0,4000.0,0.0,1050,1258
2882,no,1,owner,60,33,married,no_rec,freelance,75,122.0,3500.0,2900.0,1400,1803
2883,no,2,parents,60,24,single,no_rec,freelance,35,214.0,7000.0,2400.0,2000,2570
2884,no,1,parents,60,20,married,no_rec,partime,35,90.0,0.0,0.0,1370,1499
2885,no,1,owner,60,49,married,no_rec,partime,60,115.0,4000.0,0.0,1870,2622
2886,yes,1,rent,36,44,separated,no_rec,others,55,100.0,0.0,0.0,675,675
2887,no,0,owner,36,25,married,no_rec,fixed,45,121.0,3144.0,1751.0,225,375
2888,no,2,owner,36,58,widow,no_rec,others,35,52.0,4000.0,0.0,400,550
2889,no,6,parents,60,43,married,no_rec,freelance,75,70.0,4000.0,0.0,1000,1548
2890,no,1,owner,36,41,married,no_rec,fixed,75,400.0,5500.0,0.0,1800,2600
2891,yes,3,rent,36,33,separated,yes_rec,freelance,45,0.0,0.0,0.0,375,870
2892,no,5,owner,36,51,married,no_rec,freelance,75,200.0,2100.0,1200.0,900,1015
2893,no,8,rent,60,34,married,no_rec,partime,81,60.0,0.0,0.0,600,1400
2894,no,1,owner,60,47,married,no_rec,fixed,75,78.0,4000.0,0.0,1500,1711
2895,no,13,parents,48,31,married,no_rec,fixed,35,90.0,0.0,0.0,1000,1395
2896,yes,1,rent,36,27,single,no_rec,fixed,42,67.0,0.0,0.0,1000,1350
2897,no,12,owner,48,27,married,yes_rec,fixed,45,110.0,5000.0,1300.0,450,1636
2898,no,21,owner,48,53,married,no_rec,fixed,35,110.0,3000.0,0.0,1000,1674
2899,no,10,parents,36,37,single,yes_rec,fixed,35,150.0,0.0,0.0,1000,2484
2900,no,6,rent,36,26,married,no_rec,fixed,47,120.0,0.0,0.0,1250,1657
2901,no,25,owner,36,46,married,no_rec,fixed,90,145.0,12000.0,0.0,1100,2400
2902,no,0,rent,36,26,married,no_rec,partime,72,118.0,1000.0,0.0,600,1421
2903,no,1,parents,60,29,married,no_rec,fixed,75,105.0,10000.0,0.0,700,1610
2904,no,18,priv,36,45,married,no_rec,fixed,45,220.0,20000.0,0.0,800,1600
2905,no,4,rent,12,21,single,no_rec,fixed,52,70.0,0.0,0.0,400,700
2906,yes,0,parents,48,25,single,no_rec,freelance,45,145.0,7000.0,0.0,1700,2173
2907,yes,2,owner,60,31,married,no_rec,fixed,45,55.0,4000.0,800.0,700,1250
2908,no,14,rent,36,49,married,no_rec,fixed,70,103.0,0.0,0.0,500,1017
2909,no,10,owner,60,46,widow,no_rec,freelance,45,123.0,3500.0,0.0,1100,1375
2910,no,9,priv,60,32,married,no_rec,fixed,60,155.0,12000.0,5000.0,1200,1400
2911,no,14,owner,60,49,married,no_rec,freelance,60,103.0,36000.0,0.0,1300,1648
2912,no,3,owner,48,28,married,no_rec,fixed,35,177.0,4000.0,3000.0,1150,1638
2913,no,8,owner,60,40,married,no_rec,fixed,75,110.0,3000.0,0.0,950,1286
2914,no,2,parents,48,28,single,no_rec,fixed,35,79.0,0.0,0.0,650,1379
2915,yes,0,rent,60,28,married,no_rec,fixed,53,75.0,0.0,0.0,1100,1168
2916,no,10,owner,24,63,married,no_rec,freelance,60,107.0,17000.0,0.0,800,1472
2917,no,9,rent,60,37,married,no_rec,fixed,91,162.0,0.0,0.0,1000,1537
2918,no,4,owner,48,30,married,no_rec,fixed,60,167.0,3500.0,1000.0,800,1350
2919,yes,1,rent,36,46,married,no_rec,partime,82,72.0,0.0,0.0,850,1418
2920,yes,1,parents,48,28,single,no_rec,fixed,35,83.0,0.0,0.0,1000,1320
2921,no,1,owner,48,42,separated,no_rec,freelance,75,310.0,3500.0,0.0,1300,1700
2922,no,10,parents,24,29,single,no_rec,freelance,35,90.0,0.0,0.0,600,1528
2923,yes,5,owner,48,40,married,yes_rec,fixed,35,87.0,5000.0,0.0,600,1258
2924,yes,1,rent,48,35,married,no_rec,fixed,81,55.0,1500.0,0.0,1300,1440
2925,yes,0,owner,60,23,married,no_rec,fixed,45,120.0,4000.0,1000.0,1200,1476
2926,yes,12,owner,60,35,married,no_rec,fixed,60,92.0,3000.0,1600.0,875,875
2927,no,40,other,60,61,married,yes_rec,fixed,60,242.0,0.0,0.0,1000,1100
2928,no,1,parents,18,25,single,no_rec,partime,35,47.0,0.0,0.0,400,1367
2929,no,10,owner,12,36,married,no_rec,freelance,45,0.0,4000.0,0.0,900,1776
2930,no,2,owner,36,60,married,no_rec,fixed,35,122.0,3000.0,0.0,825,900
2931,yes,27,owner,60,58,married,no_rec,freelance,60,60.0,15000.0,0.0,1450,1657
2932,no,16,owner,60,30,married,no_rec,fixed,35,110.0,5000.0,200.0,1000,1000
2933,no,3,priv,60,27,married,no_rec,fixed,35,215.0,5000.0,2800.0,1500,1682
2934,no,7,owner,60,24,married,no_rec,fixed,45,106.0,2500.0,0.0,1200,1258
2935,yes,3,rent,60,32,married,no_rec,fixed,50,147.0,0.0,0.0,1100,1226
2936,no,4,rent,60,25,married,no_rec,fixed,57,115.0,0.0,0.0,900,1350
2937,no,0,parents,60,24,single,no_rec,partime,35,111.0,3000.0,1200.0,850,1412
2938,no,20,rent,60,45,married,yes_rec,freelance,93,175.0,1500.0,0.0,1500,1645
2939,no,1,priv,60,24,single,no_rec,fixed,35,174.0,7000.0,6500.0,950,1468
2940,no,30,owner,24,58,married,no_rec,freelance,60,216.0,11000.0,0.0,983,1200
2941,no,2,owner,24,49,single,no_rec,freelance,35,150.0,32000.0,0.0,800,816
2942,no,0,parents,60,22,married,no_rec,fixed,45,176.0,0.0,0.0,1150,1277
2943,yes,0,rent,36,54,married,yes_rec,others,45,0.0,0.0,0.0,2100,2100
2944,no,0,owner,36,32,married,no_rec,freelance,90,0.0,17000.0,0.0,700,875
2945,yes,33,owner,48,59,married,yes_rec,fixed,45,114.0,10000.0,0.0,1200,1420
2946,no,4,rent,42,41,married,no_rec,freelance,90,0.0,10000.0,0.0,1300,2260
2947,no,10,rent,48,38,married,no_rec,freelance,78,333.0,0.0,0.0,700,1386
2948,no,11,owner,60,33,widow,no_rec,fixed,45,90.0,8000.0,0.0,850,1105
2949,no,2,owner,60,25,married,no_rec,fixed,75,140.0,3000.0,0.0,950,1179
2950,yes,0,parents,48,28,single,no_rec,freelance,35,65.0,3000.0,0.0,800,1800
2951,yes,30,rent,48,55,married,yes_rec,fixed,51,160.0,0.0,0.0,1100,1100
2952,no,1,parents,24,21,single,no_rec,fixed,35,64.0,3000.0,0.0,700,1250
2953,no,0,parents,60,25,single,no_rec,freelance,35,0.0,0.0,0.0,800,1380
2954,no,1,owner,60,52,married,no_rec,fixed,60,250.0,3000.0,0.0,1550,1850
2955,no,1,parents,60,41,married,yes_rec,fixed,75,251.0,0.0,0.0,1450,2009
2956,no,2,parents,36,19,married,no_rec,fixed,35,162.0,4000.0,100.0,400,570
2957,no,10,owner,36,32,married,no_rec,freelance,60,300.0,40000.0,3000.0,2000,4138
2958,no,3,rent,60,48,married,no_rec,others,77,24.0,0.0,0.0,1700,1803
2959,yes,7,rent,60,25,married,no_rec,fixed,51,63.0,0.0,0.0,1100,1297
2960,no,22,owner,48,48,married,no_rec,fixed,60,110.0,3000.0,0.0,1000,1460
2961,no,3,owner,36,40,married,no_rec,fixed,35,158.0,14000.0,0.0,700,850
2962,no,24,owner,48,39,married,no_rec,fixed,75,110.0,3000.0,0.0,1150,1379
2963,yes,2,rent,12,47,married,yes_rec,fixed,103,426.0,0.0,0.0,350,450
2964,yes,0,rent,18,24,single,no_rec,partime,39,40.0,0.0,0.0,300,460
2965,no,6,owner,60,28,married,no_rec,fixed,60,187.0,5000.0,0.0,1500,2180
2966,yes,0,other,60,31,single,no_rec,partime,35,128.0,0.0,0.0,900,982
2967,yes,1,parents,60,22,single,no_rec,fixed,35,85.0,0.0,0.0,1950,2134
2968,yes,2,owner,36,37,married,no_rec,partime,105,300.0,5000.0,0.0,1000,1570
2969,yes,0,rent,36,22,single,no_rec,partime,42,65.0,0.0,0.0,430,550
2970,yes,0,owner,60,62,married,no_rec,others,45,42.0,4000.0,0.0,500,827
2971,no,35,other,60,63,widow,no_rec,fixed,35,190.0,0.0,0.0,750,1138
2972,no,32,owner,36,49,married,no_rec,fixed,75,163.0,4000.0,0.0,400,700
2973,no,4,parents,48,29,married,no_rec,fixed,45,194.0,0.0,0.0,1200,1374
2974,yes,0,owner,60,27,married,no_rec,partime,75,210.0,7000.0,4800.0,1250,1315
2975,no,2,rent,36,36,married,no_rec,freelance,95,200.0,5000.0,0.0,800,1158
2976,yes,10,owner,36,36,married,no_rec,freelance,75,0.0,10000.0,0.0,1000,1400
2977,no,2,priv,48,31,married,no_rec,fixed,45,65.0,3500.0,900.0,300,925
